url,category,title,description,image,course,cuisine,diet,prepTime,cookTime,totalTime,servings,calories,author,instructions,notes,ingredientsItem,ingredientsAmount,ingredientsUnit,cool,marinate,marinatingTime,restTime,restProof,coolingTime,refrigerate,restingTime,overnight,letCool,3Hours,coolTime,chillTime,marinateTime,highCooking,measuring,coolDown,simmeringTime,chill,refrigerationTime,marinade,restTime40,marinating,assemble,marinateOptional,cost,rest,freeze
https://healthyfitnessmeals.com/how-to-make-croutons/,side-dishes,How to Make Homemade Croutons,Make your own homemade croutons with this easy recipe! Use sourdough or French bread for the best results! Better than storebought.,"https://healthyfitnessmeals.com/wp-content/uploads/2022/10/how-to-make-croutons-16-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2022/10/how-to-make-croutons-16-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2022/10/how-to-make-croutons-16-500x500.jpg 500w","appetizer, side dish","american, french",vegan,5 minutes,15 minutes,20 minutes,4,586.0,rena,Preheat oven to 375 degrees Fahrenheit. Slice the loaf of bread into cubes. Cut the bread slices into cubes and place them on a baking sheet. Drizzle bread cubes with olive oil until all of the cubes are covered. Sprinkle the bread cubes with sea salt and freshly cracked black pepper. Place the baking sheet and croutons in the oven for 15 minutes until golden brown and crispy. Flip the bread cubes halfway through the cooking time. Serve and enjoy!,"Notes and Substitutions 

Store the leftover croutons in an airtight container at room temperature for up to five days. 
For a little bit of spice, add ground cayenne pepper. For extra flavor, add a little bit of garlic powder. 
Keep an eye on the croutons as they cook so they do not burn. All ovens are different!
Use any kind of bread. We like to use sourdough, French bread, baguettes, homemade, etc…
Serving size is per cup: so  if using 1/4 cup, it will be about 146 calories
","['bread', 'olive oil ', 'sea salt ', 'black pepper ']","['1', '¼ ', '½ ', '½ ']","['loaf', 'cup', 'teaspoon', 'teaspoon']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/pumpkin-pie-protein-shake/,drinks,Pumpkin Pie Protein Shake,"A pumpkin pie flavored protein shake that’s rich, creamy and delicious!","https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake.jpg 1000w","breakfast, dessert, drinks",american,low fat,5 minutes,10 minutes,15 minutes,2,216.0,rena,"Place the pumpkin puree, banana, Greek yogurt, pumpkin pie spice, protein powder and almond milk in a blender.Blend until smooth.Pour into a glass and serve, topped with whipped cream and pumpkin pie spice if desired.","
Ideally, opt for a good quality protein powder that is minimally processed, doesn’t have a lots of added sugar.
Use unsweetened almond milk, it’s low in calories and high in vitamins and minerals, it also gives a good consistency.
If you find your smoothie to be too sweet, add a splash of lemon juice.
Natural sweeteners like honey and pure maple syrup are great for upping the sweetness.
The riper the banana, the sweeter the smoothie!
","[' canned pumpkin puree', 'medium banana', 'vanilla greek yogurt', 'pumpkin pie spice', 'whey protein', 'almond milk', 'optional garnish: light whipped cream and pumpkin pie spice']","['1/2', '1', '1', '¼ ', '1', '¼  ', '1']","['cup', 'cup', 'teaspoon ', 'scoop', 'cup', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/one-pot-cheesy-creamed-corn/,side-dishes,One-Pot Cheesy Creamed Corn,"Easy to make, tasty and creamiest corn that makes a perfect side dish.","https://healthyfitnessmeals.com/wp-content/uploads/2018/10/One-pot-cheesy-creamed-corn-4-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/One-pot-cheesy-creamed-corn-4-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/One-pot-cheesy-creamed-corn-4-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/One-pot-cheesy-creamed-corn-4-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/One-pot-cheesy-creamed-corn-4-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/One-pot-cheesy-creamed-corn-4-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/One-pot-cheesy-creamed-corn-4-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/One-pot-cheesy-creamed-corn-4.jpg 1080w",side dish,american,,10 minutes,10 minutes,20 minutes,6,343.0,rena,"Melt butter into a skillet over medium-high heat. Add in corn, garlic, salt, and pepper and saute for 4-5 minutes.Add in cream cheese and milk, and mix until fully combined. Stir in shredded cheese and cook until all cheese melts and you get a thicker consistency. Then remove from heat.Serve and garnish with chives and chili flakes. Enjoy!","What Corn to use:

You can use either fresh corn, roasted and cut off the cob, canned or frozen fresh corn.
Frozen corn packets, about 3 packs (12-14oz) each
You can sub the fresh chives with fresh parsley.
","['frozen kernel corn  ** see notes', 'butter', 'cream cheese', 'milk', 'shredded cheddar', 'garlic cloves minced', 'chopped chives *', 'chili flakes', 'salt and fresh ground pepper, to taste']","['3', '2', '8', '1/2', '1/2', '3 ', '3', '1', '1']","['14 oz', 'tbsp', 'ounces', 'cup', 'cup', 'tbsp', 'tsp', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/chicken-enchilada-casserole/,main-courses,Chicken Enchilada Casserole,"Delicious Chicken Enchilada Casserole is easy to make with layers of shredded chicken tossed with cheese and enchilada sauce, black beans, corn, and roasted red pepper snuggled between corn tortillas and baked to golden brown perfection. ","https://healthyfitnessmeals.com/wp-content/uploads/2022/10/Chicken-enchilada-casserole-8-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2022/10/Chicken-enchilada-casserole-8-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2022/10/Chicken-enchilada-casserole-8-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2022/10/Chicken-enchilada-casserole-8-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2022/10/Chicken-enchilada-casserole-8-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2022/10/Chicken-enchilada-casserole-8-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2022/10/Chicken-enchilada-casserole-8.jpg 1200w",main course,"mexican, tex mex",gluten free,15 minutes,35 minutes,50 minutes,8,283.0,rena,"Preheat the oven to 350°F and spray a baking dish with cooking oil spray.In a mixing bowl, combine the cooked chicken with 1 cup of cheese and the enchilada sauce.Layer a few tortillas into the prepared baking dish. Spread a third of the meat mixture, then sprinkle with beans, corn, and red peppers. Repeat until all the ingredients are used then sprinkle with the remaining cup of cheese.Cover with foil and bake for 30 minutes, then uncover and bake for an additional 5-10 minutes or until the cheese is melted and golden.Garnish or add toppings of choice and enjoy!","To store leftovers: Let the dish cool completely and then either cover the whole pan and place it in the fridge or put individual slices into an airtight container and place them in the fridge. This casserole will stay good for up to 3-4 days in the fridge. To reheat, simply add a slice to a microwave-safe plate and microwave for 30 seconds to 1 minute or until heated through.","['corn tortillas', 'shredded cooked chicken', 'cheddar cheese', 'red enchilada sauce', 'can black beans', 'can corn', 'can roasted red pepper', 'optional toppings and garnishes: chopped parsley, avocado, green onions, chopped cherry tomatoes']","['10', '2 1/2', '2', '2', '1', '1', '1', '1']","['small ', 'cups', 'cups', 'cups', '15 oz', '15 oz', '14.5 oz', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/healthy-pumpkin-cookie-skillet/,desserts,Healthy Pumpkin Cookie Skillet,A healthier version of the traditional Cookie skillet made with pumpkin puree and added protein,"https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___Pumpkin_Deep_Dish_Cookie2-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___Pumpkin_Deep_Dish_Cookie2-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___Pumpkin_Deep_Dish_Cookie2-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___Pumpkin_Deep_Dish_Cookie2-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___Pumpkin_Deep_Dish_Cookie2.jpg 609w",dessert,american,,15 minutes,15 minutes,30 minutes,6,206.0,rena,"Preheat oven to 325F and prepare a small iron pan with non-stick sprayPlace the pumpkin, peanut butter, yolk, and vanilla into a mixer and mix until combined.Add in remaining ingredients (except chocolate chips) and continue mixing until a dough forms.Fold in chocolate chips. Press the dough evenly into the prepared iron pan and bake for 14-16 minutes.Let cool before serving.","
You don't need a mixer, just use a wooden spoon or silicone spatula.
The baking time for this Cookie Skillet will depend on the depth of your skillet. If using a 10-inch skillet, it will take a bit longer than if you are using a 12-inch skillet.
Watch for the sides to become golden brown and start to get slightly crispy. You want the edges crispy and the middle melty gooey!
If making this Healthy Pumpkin Cookie Skillet and you want to omit the protein you can add about 1/4 cup of whole wheat or oat flour instead.
Allow it to cool for a few minutes before cutting. Serve with ice cream!
","['pumpkin puree', 'natural peanut butter', 'almond flour', 'coconut sugar', 'truvia ', 'whey protein', 'egg yolk', 'vanilla extract', 'cinnamon', 'baking soda', ' baking powder', 'dark chocolate chips']","['1/4', '1/2', '1/4', '1/4', '1/4', '1', '1', '1', '1', '1/4', '1/4', '1/4']","['cup', 'cup', 'cup', 'cup', 'cup', 'scoop', 'tsp', 'tsp', 'tsp', 'tsp', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/sausage-white-bean-soup/,side-dishes,Sausage and White Bean Soup,This easy and filling sausage and bean soup is a complete meal in one pot!,"https://healthyfitnessmeals.com/wp-content/uploads/2018/01/sausage-and-white-bean-soup-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/sausage-and-white-bean-soup-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/sausage-and-white-bean-soup-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/sausage-and-white-bean-soup-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/sausage-and-white-bean-soup-400x400.jpg 400w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/sausage-and-white-bean-soup-125x125.jpg 125w","main course, soup",american,,10 minutes,18 minutes,28 minutes,4,418.0,rena,"Heat the olive oil in a large pot over medium heat. Add the onion, celery, and carrots and cook for 4-5 minutes or until just softened. Add the sausage and cook until lightly browned.Add the chicken broth, thyme, parsley, and salt and pepper to taste.Simmer for 10 minutes or until vegetables are tender.Stir in the beans and spinach and cook for 3 minutes more.Serve immediately, topped with chopped parsley if desired.","Make a day ahead to allow the flavors to develop.
To make spicier add some red pepper flakes when browning the sausage.
Increase cooking time slightly if using chard or kale.
Garnish with fresh parsley for a hit of freshness.","['olive oil', 'onion', 'celery', 'carrots', 'chicken sausage', 'chicken broth', 'dried thyme', 'dried parsley', 'salt and pepper to taste', 'can white beans', 'fresh spinach leaves', 'optional: chopped fresh parsley for garnish']","['1', '½', '3/4', '¾', '1', '5', '1/2', '1', '15', '2', '1', '1']","['tablespoon', 'cup', 'cup', 'cup', 'lb', 'cups', 'teaspoon', 'teaspoon', 'ounce', 'cups', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/baked-candied-sweet-potatoes/,side-dishes,Baked Candied Sweet Potatoes,"Sliced sweet potatoes tossed with cinnamon, orange juice, maple syrup, nutmeg, pecans, and then baked to perfection.","https://healthyfitnessmeals.com/wp-content/uploads/2021/11/Candied-sweet-potatoes-7-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2021/11/Candied-sweet-potatoes-7-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2021/11/Candied-sweet-potatoes-7-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2021/11/Candied-sweet-potatoes-7-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2021/11/Candied-sweet-potatoes-7-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2021/11/Candied-sweet-potatoes-7-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2021/11/Candied-sweet-potatoes-7.jpg 1200w",side dish,american,"gluten free, low fat",15 minutes,1 hour,1 hour 15 minutes,6,316.0,rena,"Preheat the oven to 350F and lightly grease a medium oven-safe dish with coconut oil.Place the sweet potatoes in the prepared dish and season with salt and pepper.In a small bowl, whisk the fresh juice, maple syrup, melted coconut oil, cinnamon, and nutmeg.Pour the maple mixture over the sweet potatoes and toss to coat.Cover the dish with aluminum foil and bake for 45-50 minutes, gently tossing into the potatoes halfway.Once the time is up, the potatoes should be fork-tender. Remove and gently toss with the pecans.Return to the oven and bake uncovered for 8-10 more minutes, or until slightly caramelized on top.","
Serving size: 1 cup
Maple syrup: you can use honey or brown sugar instead. to keep it vegan friendly, do use maple syrup or brown sugar
Pecans: you may replace pecans with walnuts
The thicker the sweet potatoes slices the more time it will need to bake
Any other bland oil may be used instead of coconut oil
Store the remainder in the fridge for up to one week.
","['sweet potatoes', 'fresh orange juice ', 'maple syrup', 'coconut oil', 'ground cinnamon', 'ground nutmeg', 'kosher salt and ground pepper', 'chopped pecans']","['2', '1/2', '1/2', '2', '½', '1/4', '½', '1']","['lb', 'cup', 'cup', 'tbsp', 'tsp', 'tsp', 'cup', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/enchilada-stuffed-zucchini-boats/,main-courses,Enchilada Stuffed Zucchini Boats,"Healthy, flavor-packed Enchilada Stuffed Zucchini Boats are packed with chicken, enchilada sauce and layers of shredded cheese. Stuffed zucchini is easy to make, super tasty and perfect for using up garden fresh zucchini!","https://healthyfitnessmeals.com/wp-content/uploads/2022/08/Enchilada-zucchini-boats-9-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2022/08/Enchilada-zucchini-boats-9-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2022/08/Enchilada-zucchini-boats-9-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2022/08/Enchilada-zucchini-boats-9-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2022/08/Enchilada-zucchini-boats-9-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2022/08/Enchilada-zucchini-boats-9-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2022/08/Enchilada-zucchini-boats-9.jpg 1200w",main course,"mexican, tex mex",low calorie,15 minutes,20 minutes,35 minutes,4,308.0,rena,"Preheat the oven to 400ºF and get a large rectangle dish that fits all the halved zucchini without overlapping. Spray with cooking oil spray.Use a teaspoon to scoop out some of the zucchini flesh, leaving a 1/4” rim to create the boats that will hold your filling. Lay the prepared zucchini into the dish and season with salt and pepper. Roast in the preheated oven for 10 minutes.Meanwhile, in a medium bowl, combine the chicken, enchilada sauce and half of the cheese blend.Once the zucchini are done roasting, stuff with the enchilada chicken, and then sprinkle with the remaining cheese.Bake for 15-20 minutes, or until the cheese is bubbly. Top with chopped tomatoes and cilantro.","
The serving size is one-half of a zucchini/one zucchini boat.
Store any leftovers in an airtight container for up to 4 days. The flavors intensify over time and these taste even better the next day, making them great for meal prep!
Reheat in the microwave or in the oven until heated through. 
Freeze: Yes, you can absolutely freeze these enchilada zucchini boats! Freeze them on a flat surface like a baking tray until they are firm, and then transfer them to an airtight container and freeze them for up to 4 months.
","['zucchini', 'kosher salt and pepper', 'cooking oil spray', 'cooked and shredded chicken', 'enchilada sauce', 'shredded mexican blend cheese', 'diced grape or roma tomatoes', 'chopped cilantro']","['4', '2', '1 1/2', '1 1/2', '1/2', '2', '1', '1']","['medium ', 'cups', 'cups', 'cups', 'cup', 'tbsp', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/pan-seared-salmon-recipe/,main-courses,Pan-Seared Salmon in a Creamy Lemon Sauce,"Salmon fillets are pan-seared to perfection in a tangy lemon garlic sauce. Easy to make, low carb, and ready in just 30 minutes.","https://healthyfitnessmeals.com/wp-content/uploads/2021/07/Salmon-in-creamy-lemon-sauce-6-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2021/07/Salmon-in-creamy-lemon-sauce-6-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2021/07/Salmon-in-creamy-lemon-sauce-6-500x500.jpg 500w",main course,american,gluten free,10 minutes,15 minutes,25 minutes,4,417.0,rena,"Zest about ½ of a lemon. Cut the lemons in half and juice 3 of the halves. Slice the remaining half.Heat the oil in an oven-proof skillet over medium-high heat.Add the salmon and sear for 2-3 minutes on each side, or until golden brown. Set aside on a plate.To the same skillet cook the garlic for 30 seconds, over medium heat.Add in the mascarpone together with the lemon zest and juice. Stir in the fresh dill and 2-3 tbsp of water to thin the sauce a bit.Return the salmon back into the pan and top with lemon slices.Cook for 4-6 mins until the salmon is cooked through and flaky and the sauce is bubbly.","Substitutes:

mascarpone can be substituted with any other creamy cheese of choice
Use fresh dill and fresh garlic for the best flavor
It is best to use skinless salmon but if your prefer skin on salmon thats fine as well.

Storage:
Place leftovers in a container and store them in the fridge for up to 3 days. Reheat in the microwave when ready to eat. 
Nutritional facts:
Please keep in mind that the nutritional information is calculated using a nutrition facts calculator. It is a rough estimate and can vary greatly based on the products used.","['olive oil', 'kosher salt and ground pepper', 'salmon fillets', 'garlic cloves', 'lemons', 'mascarpone', 'water to thin', 'fresh dill']","['1', '4', '2', '2', '1/2', '2-3', '1', '1']","['tbsp', 'cup', 'tbsp', 'tbsp', 'units', 'units', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/oven-roasted-chicken-breast/,main-courses,Parmesan Oven-roasted Chicken Breast Recipe,Simple oven-roasted Chicken breast recipe with a maple syrup parmesan and mustard marinade. ,"https://healthyfitnessmeals.com/wp-content/uploads/2022/01/Parmesan-roasted-chicken-breast-10-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2022/01/Parmesan-roasted-chicken-breast-10-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2022/01/Parmesan-roasted-chicken-breast-10-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2022/01/Parmesan-roasted-chicken-breast-10-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2022/01/Parmesan-roasted-chicken-breast-10-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2022/01/Parmesan-roasted-chicken-breast-10-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2022/01/Parmesan-roasted-chicken-breast-10.jpg 1200w",main course,american,low fat,10 minutes,40 minutes,1 hour 20 minutes,4,331.0,rena,"Season the chicken with a good pinch of salt and pepper and place into a ziplock bag.In a small jug, whisk all the remaining ingredients, except for the olive oil. Pour 1/2 of the sauce over the chicken and stir through the bag. Reserve the remaining half to use as dip (make sure it doesn't touch the raw chicken).Marinate chicken for 30 minutes over the counter. Meanwhile, preheat the oven to 375F and lightly grease an oven-safe dish with the olive oil.Transfer the marinated chicken to an oven-safe dish.Bake for 35-45 minutes, or until the internal temperature reads 165F.Slice and serve with remaining sauce.","
Serving size: one chicken breast
Chicken: use lean chicken breasts with fat trimmed off. If you prefer chicken thighs you can use that instead. Make sure they are boneless and skinless. Cooking time will vary. Cuts down to 20-30 minutes. 
Cooking time varies depending on the thickness of the chicken breast. It is best to use a food thermometer to check the internal temperature until it reaches 165F. 
Honey can be used in place of maple syrup.
You can use any other seasoning of choice instead of the Italian seasoning but that’s the seasoning we recommend. 
Use light or fat-free mayo
Do not overcook the chicken
","['x 8oz skinless boneless chicken breasts', 'kosher salt and pepper', 'light mayonnaise', 'finely shredded parmesan', 'fresh lemon juice', 'dijon mustard', 'maple syrup or honey', 'italian seasoning', 'a few spears of fresh thyme', 'olive oil or avocado oil']","['4', '3/4', '1/2', '1/4', '1', '2', '1', '1', '1', '1']","['cup', 'cup', 'cup', 'tbsp', 'tsp', 'tsp', 'tbsp', 'units', 'units', 'units']",,30 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/italian-chicken-veggie-soup/,side-dishes,Italian Chicken Veggie Soup,"Easy to make, loaded with chicken and veggies, and so satisfying","https://healthyfitnessmeals.com/wp-content/uploads/2019/03/Italian-chicken-veggie-soup-4-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2019/03/Italian-chicken-veggie-soup-4-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2019/03/Italian-chicken-veggie-soup-4-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2019/03/Italian-chicken-veggie-soup-4-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2019/03/Italian-chicken-veggie-soup-4-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2019/03/Italian-chicken-veggie-soup-4-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2019/03/Italian-chicken-veggie-soup-4-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2019/03/Italian-chicken-veggie-soup-4.jpg 1080w","main course, side dish",italian,,15 minutes,30 minutes,45 minutes,8,216.0,rena,"Heat oil in a large stockpot over medium-high heat. Add onion, carrots, celery, mushrooms, garlic, and Italian seasoning and sauté until softens, about 8-10 minutes.Stir in cooked chicken, tomato sauce, chicken broth, corn, and green beans. Bring to a simmer and cook for 15-20 minutes.Season with salt and pepper to your taste, then sprinkle with Parmesan cheese and fresh chopped parsley.Enjoy while hot!","Chicken: Use any leftover chicken, rotisserie chicken, or cook your own chicken breast.
Veggies: Use any veggies you have handy like green beans, peas, celery, and carrots. You may use fresh or frozen veggies.","['olive oil', 'sweet onion', 'celery', 'carrots', 'button mushrooms', 'garlic cloves', 'italian seasoning', 'shredded cooked chicken', 'italian tomato-basil sauce', 'chicken broth', 'frozen corn', 'chopped green beans', 'chopped fresh parsley', 'salt and pepper, to taste', 'grated parmesan cheese']","['1½', '1', '2', '2', '2', '2-3', '1', '3', '15', '7', '1', '1', '2', '½', '1']","['tbsp', 'large', 'stalks', 'medium', 'cups', 'tbsp', 'cups', 'oz', 'cups', 'cup', 'cup', 'tbsp', 'cup', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
